X,Y
1,0.6425167249801071
2,0.6175921079771562
3,0.42202018391076596
4,0.39357977183944204
5,0.2247319425338121
6,0.27723083498941625
7,0.16511932180854197
8,0.20856581132173485
9,-0.007901511452340236
10,-0.04180944219438628
11,-0.23107570275320352
12,-0.27378449640433034
13,-0.3735249400102181
14,-0.39870993838170704
15,-0.43024896007426
16,-0.32180040033844387
17,-0.3628449086391606
18,-0.3467443822321739
19,-0.3407917841655178
20,-0.37208549274037594
21,-0.31428890792430914
22,-0.28428548238460793
23,-0.14088878278494138
24,-0.1100320486424961
25,-0.021100468787414117
26,0.01095387137565136
27,0.023706510211819437
28,-0.004797949420917312
29,0.13276005978199884
30,0.09644389245053064
31,0.18247249298087748
32,0.1922548290814664
33,0.22602963115493704
34,0.18650221778337395
35,0.20126815429803416
36,0.10372287530178653
37,0.15203339212449837
38,0.10415147093138181
39,0.14586125214727763
40,0.09762429376471925
41,0.1266015825209632
42,0.06954110877869893
43,-0.0005301593945048858
44,-0.0871126485347595
45,-0.05508929295738535
46,-0.07903493535208908
47,-0.04843318754914362
48,-0.03561629260489185
49,-0.03111677372988037
50,-0.06624875436526975
51,-0.10257168096596
52,-0.10614252548959387
53,-0.10659324545750432
54,-0.10119521894093164
55,-0.058531242461762674
56,-0.028542462003173123
57,0.008362864525886613
58,0.03619021650766628
59,0.01957351371940964
60,-0.008729856231535205
61,-0.021944787412454148
62,-0.05039815634720869
63,-0.06458169654736898
64,-0.025624655033657392
65,-0.016410479562435142
66,0.01029334335877692
67,0.002113348623794071
68,-0.003807034645516496
69,-0.008654830815142074
70,-0.03460209476727914
71,-0.03731196957625156
72,-0.02923900950643448
73,-0.02340992333657128
74,-0.002001567643573407
75,0.0020881509858215962
76,0.017360949811647892
77,0.014835965376385991
78,0.012733104965889995
79,0.0013950797685909847
80,0.0009191549127405917
81,-0.004655004955878426
82,-0.004092633628855053
83,-0.004678272376577346
84,-0.0018743340394215052
85,-0.0018777869035350456
86,-0.0011595043721623424
87,-0.0004400010247828265
88,-0.00021399001618259953
89,3.1581274874647107e-05
