X,Y
1,0.7550019993594683
2,0.592689287216777
3,0.4417756916115631
4,0.327797712132567
5,0.21698828406773538
6,0.17870135751688157
7,0.07262723660526368
8,0.006201430146539956
9,-0.07989451549637244
10,-0.09353301170034205
11,-0.19411014655127964
12,-0.23748994793060857
13,-0.3311290283148185
14,-0.39082067940608395
15,-0.3979923316891179
16,-0.3066655494643016
17,-0.28863956607638475
18,-0.23458964418945408
19,-0.1953499091059943
20,-0.19722469510005863
21,-0.18964725381467873
22,-0.16794973085409112
23,-0.1061903615851869
24,-0.08839110491400327
25,-0.027437074644407845
26,0.03563824371091517
27,0.04502745945271355
28,0.09995950344246873
29,0.16692545062688013
30,0.16493154602494023
31,0.1883914012615565
32,0.14634549871662603
33,0.13493246524611752
34,0.13156417007274282
35,0.16681700610724948
36,0.1375495565693083
37,0.11150673434539482
38,0.08846534096385313
39,0.07933588627197422
40,0.038839123073740954
41,0.03476139171628383
42,-0.024846439857116907
43,-0.11644283854967483
44,-0.16239622429966782
45,-0.14142126465188593
46,-0.13040416274327601
47,-0.09678536514045694
48,-0.1060613678400422
49,-0.14477844642038137
50,-0.18224897920842154
51,-0.17435926623427303
52,-0.14227412537494127
53,-0.10671960261352689
54,-0.0654233924883788
55,-0.0060805915851710945
56,0.04890963755721862
57,0.09626777550221112
58,0.11540576796801492
59,0.10944078348483793
60,0.0614416345323055
61,0.011757550767162315
62,-0.03689966121369829
63,-0.057087758071984226
64,-0.018974811087185735
65,0.00712916788628663
66,0.010732713619560838
67,-0.0018787816814130483
68,-0.014997945225631722
69,-0.021370026213280848
70,-0.03550956147465452
71,-0.028566239139245424
72,-0.019664736528450674
73,-0.014526974551819399
74,-0.004230010392965667
75,0.008379059661163936
76,0.018596801055790996
77,0.01718376871387614
78,0.009707076360635053
79,-0.0011992852424212955
80,-9.756834054850866e-05
81,0.002956648941278282
82,0.003286500393529907
83,-0.0006357309097920431
84,-0.0005467878315306577
85,5.266294752191893e-06
86,-0.0004990468625856177
87,-0.00019606703676505353
88,0.00011126573521704793
89,9.24149149691566e-05
