Y_pred
6329.806680746512
6418.628425314196
6503.09485505478
6542.32746904124
6603.291947959395
6773.254414278975
6748.849921174807
6711.197382498731
6609.622787249946
6632.661921803978
6537.709659417147
6431.369718139694
6322.452337471076
6322.864733259849
6409.120301431065
6662.667473397029
6697.188994073717
6924.931058358415
7068.738402686145
7142.693893949671
7162.913022608769
7385.4190211487385
7542.051195683664
7735.974047359871
7902.079683002726
7811.159809360695
8084.878372576602
8149.197807641877
8195.70310300051
8107.5101816587
7783.639175639109
7436.39232114072
7824.378656177591
7125.665375720237
7151.161726013428
7217.291968662451
7225.581879794731
6930.832289656622
6742.145840685824
6695.9706938810095
6528.877772799414
6440.831680335636
6362.800472353468
6264.32746962877
6368.827713650422
6325.137742221
6393.257938977995
6398.814703284656
6428.352213291917
6381.5339288332425
6416.7013764272715
6431.737609211023
6467.268366334405
6454.553671478608
6553.916905300799
6606.724636444201
6831.844363540572
7096.28
6970.985796848187
6937.110550437079
6995.188468893699
7076.69307767613
7065.116038552024
7153.820021438215
7361.66
7185.923397685766
7066.411816707923
6698.404825232717
6522.420664740247
6418.920060355865
6481.88176262734
6432.240646975302
6447.337997621726
6780.887300444916
6635.334029863824
6528.93951531089
6531.244761750103
6434.496050392312
6430.444400398653
6430.102820727438
6456.498910808688
6595.826053508966
6650.467233160453
6663.0103291155
6651.436180274355
6597.578722387506
6580.691230352657
6603.509825503972
6608.765699030845
6617.3665488535335
