Y_pred
6689.0684
6718.6445
6790.753
6857.4775
6910.242
7010.32
7029.071
7039.6963
6834.834
6792.6514
6648.514
6489.3413
6472.2344
6511.755
6766.471
7032.0615
7205.6978
7380.24
7444.0854
7532.8857
7588.5986
7723.0674
8007.565
8125.274
8138.496
8239.741
8304.613
8355.5
8368.182
8150.6226
7975.361
7841.8096
7669.6255
7404.5522
7286.574
7130.2354
6958.526
6730.6167
6702.3613
6466.3213
6412.388
6377.335
6342.841
6313.626
6347.7637
6378.3906
6529.173
6541.831
6604.832
6522.1724
6675.512
6615.095
6708.8384
6840.2773
6921.738
6945.4927
7044.5933
7154.6807
7211.2036
7223.325
7274.344
7349.843
7423.3057
7465.203
7531.0996
7270.243
6993.446
6825.928
6628.4136
6552.099
6497.366
6447.0557
6435.95
6527.4443
6551.823
6590.652
6597.164
6458.495
6477.379
6558.9165
6720.066
6825.548
6874.687
6910.391
6861.1055
6740.929
6746.829
6864.534
6868.685
6851.016
