Y_pred
6562.969103771973
6331.393190037704
6459.247228860543
7194.375474458123
6982.6822129652
6880.964960780125
7196.901156142844
6678.588815926713
6778.957874145642
6260.627029922864
6137.06087955192
6024.459008813888
6205.351366566525
6242.008017526454
6912.173205981577
7688.655201428555
7673.704349619025
7450.699559381134
7237.895787407884
7270.438503545087
7585.0019796000215
8041.99273243366
8600.751712711386
8534.011843445665
8047.084788215079
8008.020322389335
8591.523554666246
8623.855849597026
8420.936214325044
7602.332640626618
7675.815309413773
7697.139392718747
7649.880518930442
7138.068293107637
6692.567398995349
6703.282692989357
6721.427590247839
6404.709008389469
6366.758398338168
6106.036929978673
5892.855897437502
6037.090208935588
6247.165699002835
5921.991091919405
6317.561390977681
6550.466962838856
6421.145782565003
6263.123320515628
6445.005815094985
6695.544160757193
6357.606044205442
6423.236545287543
6519.853227199258
6603.226720446598
6857.34729521176
6793.652184892581
6876.0182617164155
7709.915147493113
6940.779334244327
6759.181779251603
6950.897094249611
7762.316509576773
7078.646583616081
7374.871827071628
7341.474731093199
6555.035090704302
6353.481712722248
6441.177408714407
6078.361148312413
6483.752316144102
6110.468581239665
6219.520102527574
6194.345930894738
6751.7836703882695
6307.397335256715
6715.8502689502375
6138.374752847349
6091.237723661788
6299.774396554723
6255.002526067098
6584.546227433868
6939.628692744324
6664.554881824633
6714.878429043561
6654.030183816783
6673.394278929602
6396.762741777888
6738.520204222038
6589.96316553504
6596.137015112345
