Y_pred
6341.848913954115
6544.410231435267
6508.985793500575
6658.8666284892015
6584.4370938284155
6331.862410696661
6334.237549518318
6529.9355378238915
6315.9656567671045
6511.582779412388
6199.111289779625
6390.712828265183
6164.889316516536
6229.48545117408
6315.608226771428
6444.4714709798345
7186.818727620786
7409.978505885779
7296.518310921063
7205.693277145917
7118.872153244395
7390.725493144579
7684.639798204985
7800.932115723658
8081.2468246499475
7949.880278698589
7779.275799228028
7718.863210752538
7608.748643570783
7351.151106608754
7408.2013865303
7134.16291798886
7241.727358702723
6970.308744962658
7059.190010595749
6754.444569060842
6803.144224706035
6724.312928160168
6439.024832064483
6375.576178281544
6417.562074906693
6557.043156589249
6172.74144873729
6452.925917049552
6234.339069774922
6372.949879638322
6461.888140917016
6291.437240200859
6207.868170535477
6223.272525702802
6243.451634332531
6255.545031745801
6277.197705105963
6278.456959483896
6059.654850136325
6124.6703121885985
6305.634196539494
6641.817301028612
6734.651627606327
6658.611667050762
6817.070380081044
6757.190887860359
6831.847417604203
6833.445672448559
6928.617265792222
6921.418284896068
6955.373731469036
6524.802093388711
6180.736646146177
6162.236603772477
6314.984385385996
6233.204886917751
6343.093662028218
6391.7084158056
6418.426129030326
6255.056500377488
6294.675251740489
6250.98756239024
6392.496098840473
6329.936513631246
6486.458223546404
6795.997465640145
6520.380479996452
6582.90675767388
6478.95164633521
6533.070022557071
6473.520133607999
6401.058231800791
6577.7220821594665
6615.723084028743
