KNN,SupportVectorRegression,ARIMA,XGBoost,ExtraTrees,BayesianRidge,LinearRegression,Ridge,ElasticNet,DecisionTree,LSTM,Lasso,GRU,MLP
-415.26310300050955,-457.21308728539316,-640.4962143250441,-815.1215234000001,-282.7818650793679,-458.1732369678766,-702.863132892181,-154.94663016422874,-154.94663016422874,-643.8300000000008,-737.46,171.6913564292172,-587.7419999999993,-795.0909999999994
-482.6001816587004,36.13597247534199,22.577359373382023,423.57015619999856,105.22257142857325,438.0291486346687,42.70745527614599,89.03206054747443,89.03206054747443,-86.19999999999982,-510.3044,273.7588933912466,-525.7125999999998,-651.1119999999992
-216.4891756391089,63.608343450092434,-108.66530941377368,-78.6493163999994,-192.68992063491896,103.99854368117303,169.9724535352998,67.07072951211103,67.07072951211103,147.85999999999967,-349.0556000000006,158.948613469699,-408.21100000000024,-506.3686000000007
-2.002321140719687,17.01328249652579,-262.749392718747,-158.9430078000005,-54.554043650791755,175.56232824511517,556.6351341025575,344.78963880534593,344.78963880534593,15.100000000000364,-332.4874,300.22708201114074,-407.41959999999926,-490.09539999999924
-791.5286561775911,-409.17636660482276,-617.0305189304418,-519.6187499999996,-653.8684217687078,-331.129402628706,-60.80029892700168,-301.7626219561089,-301.7626219561089,-1148.54,-531.973,-208.87735870272263,-636.7754999999997,-705.6009999999997
-57.18537572023706,-241.2535031296993,-69.58829310763758,-535.7700000000004,-435.5548214285709,-14.341739487804261,140.71159763111973,65.71169368932715,65.71169368932715,35.6299999999992,-207.02100000000064,98.17125503734223,-336.0722000000005,-390.89800000000105
-199.36172601342787,-503.08174435238834,259.23260100465086,-654.1609374999998,-471.190178571429,-219.239153835244,-73.91223379319581,-142.02913546702348,-142.02913546702348,-2745.7,-213.64900000000034,-107.39001059574912,-334.77400000000034,-374.4866000000002
-464.17196866245104,-685.6926210377487,49.8373070106436,-549.2647656000017,-500.8303174603161,-173.0451006821704,125.14535925761447,-113.38379575772706,-113.38379575772706,-1671.1500000000005,-246.1876000000002,-1.324569060842805,-377.1153999999997,-405.71450000000004
-919.7818797947311,-731.0286380179614,-415.6275902478392,-375.33330079999996,-827.0318796992451,-737.6298310513193,-554.7026016128439,-707.2103171438876,-707.2103171438876,-88.90999999999985,-515.0839999999998,-497.34422470603477,-652.7259999999997,-669.0419999999995
-362.6022896566228,-418.0617943214356,163.52099161053047,-108.7070117000003,-147.59898526076813,120.81771978109828,49.53232940360431,-61.64098959551029,-61.64098959551029,173.51999999999953,-32.408000000001266,-156.0829281601691,-162.38670000000002,-158.53700000000026
-557.4358406858237,-511.0411285861519,-182.04839833816732,-227.38667970000006,-504.254437358275,67.69902844156513,-19.108031432614553,-115.75707317606793,-115.75707317606793,-383.5199999999995,-407.91839999999956,-254.3148320644823,-517.6512999999995,-495.9350000000004
-400.24069388101,-65.7571362129238,189.6930700213261,-184.18259769999895,-265.9153095238089,169.11261946392005,130.2127999445138,30.40805382868075,30.40805382868075,-10.070000000000618,-36.95400000000063,-79.84617828154478,-170.59130000000005,-135.3735000000006
-206.18777279941423,46.522753292193556,429.8341025624968,-751.4413476999989,-371.7603233264299,103.53343775893154,-30.010943113579742,30.02443266226146,30.02443266226146,-227.47000000000025,37.65969999999925,-94.87207490669334,-89.69800000000123,-37.38800000000083
-143.2616803356359,69.20993494531376,260.4797910644111,-632.2566601999988,-359.427325396824,-425.7223105916937,-154.37955997193967,-183.11674796129682,-183.11674796129682,-455.5500000000002,49.11439999999948,-259.4731565892498,-79.76500000000033,-15.278600000000552
-163.0904723534677,-153.9330860995924,-47.45569900283408,-365.5014258000001,-446.86848412698237,262.7625782557325,105.65688119830247,120.03671212908921,120.03671212908921,-106.09000000000015,-9.176699999999983,26.968551262710207,-143.1309999999994,-69.65669999999955
44.19253037122962,262.8360295007669,386.5289080805951,-287.32472659999985,-84.51542063491979,-126.25656459583661,-231.27755241065006,-133.05991073834684,-133.05991073834684,108.8100000000004,125.24200000000019,-144.40591704955114,-5.105999999999767,77.42400000000089
-34.09771365042252,-372.89607322179836,17.168609022319288,-11.130839800001922,-242.50676587301587,80.19716893945042,75.99133143603558,82.45119984929806,82.45119984929806,60.54666666666708,108.79839999999967,100.39093022507768,-13.033700000000863,72.66359999999986
255.49225777900028,-10.974539058077426,30.16303716114362,278.65001949999987,202.50094091984374,107.21585676763698,442.9156155861647,35.96585706003589,35.96585706003589,293.0516666666663,320.2993999999999,207.68012036167875,202.2394000000004,287.27599999999984
30.502061022004455,-254.2976136091438,2.614217434997954,-39.92115230000127,-113.65065787982076,-86.67478425518857,211.0288412794107,75.49897979527395,75.49897979527395,-156.8699999999999,-23.429000000000087,-38.128140917016026,-105.41300000000047,-38.85769999999957
107.25529671534423,105.8444302271746,242.946679484372,131.4620898000012,55.79283331529223,42.917305719008255,189.27607195835662,205.89280018277532,205.89280018277532,199.53199999999924,53.24199999999928,214.63275979914033,-35.76100000000042,28.20769999999993
-119.82221329191634,-217.47486560457673,-136.4758150949856,-53.78201170000011,-180.44881379731487,85.0588864974352,228.54903012106752,205.54339222558337,205.54339222558337,-194.95666666666784,-224.08900000000085,100.66182946452227,-296.3019999999997,-245.6873000000005
107.22607116675772,119.20456338731219,-206.7841607571936,154.92650390000017,80.86750444066456,126.07100867345525,47.376809107106965,-17.12591912580774,-17.12591912580774,148.89833333333263,79.22500000000036,265.4874742971988,-33.41240000000016,29.613000000000284
-39.99137642727146,180.86376912356536,19.103955794557805,89.86673830000018,-53.43528552532189,161.08323199679307,126.80562882650884,184.51387195234747,184.51387195234747,55.08000000000084,-292.8809999999994,133.25836566746966,-298.8019999999997,-283.54050000000007
103.14239078897754,106.72719223379681,111.64345471245724,-40.30115230000138,113.50337175324694,406.94761117841153,526.9431224004284,448.62593277841916,448.62593277841916,-45.75,-14.753000000000611,279.33496825419934,-80.21500000000015,-40.884000000000015
252.69163366559496,222.53448661280254,200.10677280074196,379.3823633000002,248.66552909081565,221.53249049508395,435.4529936170775,493.72001898357394,493.72001898357394,220.6899999999996,18.655300000000352,442.76229489403704,11.121600000000399,16.48699999999917
308.6363285213911,164.82071777313467,159.96327955340166,259.9087499999996,261.06007148010667,154.69209779233006,444.23180999985925,286.96126906111385,286.96126906111385,386.47999999999956,-150.98700000000008,484.73304051610285,-77.08730000000014,-129.14500000000044
153.34309469920026,-47.129203665089335,-150.08729521175974,168.0578516000005,4.620351190477777,205.75897274367708,126.7281184407475,185.32697707811712,185.32697707811712,431.1400000000003,-309.90160000000014,647.6051498636762,-214.47800000000007,-291.08770000000004
277.91536355579956,247.5298164998976,90.98781510741992,175.9178320000001,176.32123875661273,453.53017089583864,513.1017446612968,508.2860883659732,508.2860883659732,385.3699999999999,-129.98939999999948,759.9696878114019,-60.85269999999946,-128.42599999999948
264.43563645942686,308.29812014910476,220.26173828358333,-268.75222660000054,217.20097222222103,625.1816913056246,116.16676980157536,634.2362562082017,634.2362562082017,335.3050000000012,-72.96100000000024,790.6458034605066,51.68669999999929,-58.930999999999585
-49.11999999999989,234.06910471528045,-662.7551474931133,-613.0846288999992,-160.4049302721096,329.5531093062473,125.81409353103754,428.71197648450016,428.71197648450016,-321.0600000000004,-228.53870000000006,405.342698971388,-107.52070000000003,-232.5645999999997
7.244203151812144,-55.020827498176914,37.45066575567216,35.62257810000119,25.88019841269852,26.537176434131652,-170.82086056423304,86.32940757520737,86.32940757520737,-732.8800000000001,-329.3633000000009,243.5783723936729,-232.97360000000026,-351.4414000000006
100.469449562921,-137.96981917530138,278.39822074839685,238.65080080000007,185.82300274725367,-72.69214664178617,-124.02886244066394,-126.53027720522823,-126.53027720522823,59.350000000000364,-248.69400000000041,378.9683329492382,-185.7449999999999,-286.22569999999996
198.06153110630112,96.57086813506248,242.35290575038925,60.478027300001486,244.01804929547598,205.93592176914171,216.24539847429423,167.75529645762617,167.75529645762617,155.67000000000007,-175.89400000000023,376.17961991895663,-81.09400000000005,-199.77930000000015
196.02692232387108,30.32207587835819,-489.5965095767724,143.93386719999944,167.884029100529,220.07917832225849,215.23523078414564,256.5634709036749,256.5634709036749,235.14000000000033,-192.4294,515.5291121396413,-77.1230000000005,-213.08860000000004
194.9439614479761,31.640713187429355,181.41341638391896,-24.40484380000089,75.9004122657825,131.5596133819563,173.3288234911297,185.06552413630197,185.06552413630197,66.8100000000004,-290.2037,428.21258239579765,-163.2456999999995,-311.20899999999983
207.83997856178485,195.7910998530224,-13.21182707162825,333.7698633,256.70706689342387,153.24009517419654,64.61841255196032,248.53867073877336,248.53867073877336,324.0799999999999,-223.45600000000013,528.21432755144,-103.54300000000057,-248.64959999999974
-568.8299999999999,-441.9589707559726,-548.6447310931999,-207.0547656000017,-301.10568171114755,-558.7569644493869,-569.2052191534704,-468.6701819228356,-468.6701819228356,-244.75,-876.0312999999996,-135.78726579222166,-738.2695999999996,-896.0690000000004
-656.7533976857667,-523.019410277031,-25.86509070430202,-3.8602733999996417,-421.4331547619022,-1483.4368115990956,-754.159733369509,-809.0717415053396,-809.0717415053396,-508.40999999999985,-671.1199999999999,-392.24828489606807,-741.0730000000003,-781.8400000000001
-599.3418167079235,5.1920330074653975,113.58828727775108,-162.56037110000034,-187.404713306536,-672.3081634658038,-437.75971355729234,-585.626598602089,-585.626598602089,-570.5100000000002,-388.9409999999998,-488.3037314690355,-526.3760000000002,-530.9080000000004
-472.4248252327179,-441.280310800772,-215.19740871440717,-409.3281055000007,-414.3786475468978,-168.07536258877462,15.210283667027397,-226.08331554385677,-226.08331554385677,-308.90000000000055,-453.66360000000077,-298.82209338871144,-599.9480000000012,-587.3880000000008
-221.56066474024647,-225.831385723116,222.49885168758647,-45.75621090000004,-77.51701903387948,-22.484565812918845,42.56384802691264,-51.59951997385269,-51.59951997385269,74.88000000000011,-176.08100000000013,120.12335385382266,-327.5536000000002,-297.20930000000044
-89.22006035586583,-242.1885297896988,-154.0523161441015,-245.12568360000023,-113.67165740740893,229.75916915301696,388.87823338990347,228.20747914475487,228.20747914475487,-190.77500000000055,-80.92060000000038,167.46339622752294,-222.39900000000034,-178.3819999999996
-160.6817626273405,-52.440462184245916,210.73141876033424,-244.10419920000004,-160.67544197205007,50.1876298940806,375.06242468511846,27.60021069490176,27.60021069490176,20.340000000000146,-38.3690000000006,6.215614614004153,-176.16600000000017,-124.26900000000023
-80.4406469753012,247.88791649976702,132.27989747242555,-161.7170898000013,-174.5492554861703,-136.68114160843015,56.97192067665674,-93.31979174261414,-93.31979174261414,-1009.8599999999997,44.39670000000024,118.59511308224864,-95.2556999999997,-38.011499999999614
69.97200237827474,408.96493859011844,322.96406910526275,-6.4810156000012284,77.85979090499768,113.77507865305051,331.7611860744282,66.90522885553764,66.90522885553764,165.51000000000022,218.00400000000081,174.2163379717822,81.36000000000058,141.72199999999975
-268.177300444916,30.055081187049836,-239.07367038827033,-289.0575781000016,-258.19223428687746,395.20750267187304,470.15510657992036,206.47965029501484,206.47965029501484,-212.14000000000033,97.19930000000022,121.00158419439958,-14.734300000000076,39.65599999999995
-92.13402986382425,-121.53973917908479,235.80266474328437,8.972949199999675,-192.8728333333329,-51.00762546254737,-56.217597561370894,-110.86871251843968,-110.86871251843968,28.1899999999996,105.80599999999959,124.77387096967414,-8.623000000000502,42.121399999999994
-11.759515310889583,259.8766402296678,-198.6702689502381,-142.86541019999822,-49.96947072560033,-220.3516662868151,-55.68723618138483,-151.04551238553358,-151.04551238553358,-26.019999999999527,36.58400000000074,262.1234996225121,-73.47199999999884,-28.49240000000009
-250.04476175010313,-532.6340796190843,142.82524715265117,-424.59785160000047,-294.51860367187965,-180.1208221754614,-162.24366619004377,-253.83758780134667,-253.83758780134667,-232.1175000000003,-200.26199999999972,-13.475251740489512,-315.96400000000085,-273.15599999999995
-63.19605039231192,-351.1738370498788,280.06227633821163,-358.18681639999886,-114.12311072548346,-22.11770999786495,142.4976246354936,-40.62862501445943,-40.62862501445943,-990.3599999999997,63.99629999999979,120.31243760976122,-87.19499999999971,-37.091599999999744
-31.904400398653706,-219.58028908855977,98.76560344527661,-435.6001366999999,-20.754199393199087,-221.37364882015754,-311.131636268331,-270.98901334435595,-270.98901334435595,-639.04,60.865999999999985,6.043901159527195,-78.83899999999994,-26.9399999999996
89.5671792725625,309.81365267712863,264.6674739329019,79.09089839999979,93.83471093267963,137.93810083716562,238.15165255495867,77.92360013406233,77.92360013406233,-337.2600000000002,56.1230000000005,189.7334863687538,-39.2465000000002,4.136999999999716
278.45108919131235,-26.330491840378272,150.403772566131,201.12968749999982,53.17422247191007,420.0913531100123,243.95435161137084,295.6266325220813,295.6266325220813,200.38833333333332,-31.548499999999876,248.49177645359578,14.884000000000015,-9.89469999999983
126.15394649103382,22.74211269917396,-217.64869274432385,-450.4120898000019,-106.82310317460451,-39.35487371625004,87.40272871525758,35.48323325506681,35.48323325506681,-1372.3400000000001,-186.0060000000003,-74.01746564014593,-103.56800000000112,-162.07000000000062
60.16276683954766,265.40234319188767,46.07511817536761,418.2061718999985,61.43603228021857,13.684847889572666,121.50176264073252,63.38496693323032,63.38496693323032,-4.531818181817471,-225.90470000000005,190.24952000354824,-164.0569999999998,-220.84559999999965
-67.60032911550024,-128.50123908273963,-119.46842904356072,-10.465000000000146,-122.47215900633637,-76.61357849252818,7.437800459634673,4.0355639012586835,4.0355639012586835,-119.3741666666674,-369.29699999999957,12.503242326120017,-314.98099999999977,-373.67199999999957
-204.96618027435488,-389.22474703600074,-207.56018381678314,-191.18771480000123,-190.0304782221956,-277.4825038033814,-269.08397638616407,-229.8085979985699,-229.8085979985699,-259.1315384615391,-399.89869999999974,-32.481646335209916,-414.6354999999994,-437.7459999999992
-102.57872238750588,-319.6319754948963,-178.39427892960248,-15.206054700000095,-115.28414779929062,-48.88472065196311,-18.479839981253463,-76.96110629208215,-76.96110629208215,-242.22428571428463,-157.82960000000003,-38.07002255707175,-245.9290000000001,-232.71900000000005
96.05876964734216,46.59937867230383,279.98725822211145,-177.82617189999837,-37.67375479418206,445.0667877690221,427.78277269703267,394.9603450227514,394.9603450227514,-583.3100000000004,-4.109400000000278,203.229866392001,-70.07900000000063,-61.36999999999989
40.620174496028085,104.65392992859051,-94.39020422203885,7.469355500000347,-96.87842538079349,235.16816057719825,281.14493567785394,207.57749293079814,207.57749293079814,38.6241666666665,-254.58439999999973,243.07176819920915,-220.40400000000045,-262.22350000000006
-6.805699030845062,-235.95181216304445,11.996834464959647,-12.62691410000025,-39.98617215985087,-247.8549483714205,-246.95634692953354,-128.94701683688345,-128.94701683688345,-759.6999999999998,-281.28759999999966,24.237917840533555,-266.72500000000036,-301.0502999999999
8.193451146466032,-175.32964505875043,29.42298488765573,2.2240625000004,-56.400790477378905,-219.96877619669976,-343.6901204230271,-172.80863637129733,-172.80863637129733,-167.26999999999953,-215.80429999999978,9.83691597125744,-225.45599999999922,-247.90399999999954
